author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Киноцентр,developer,https://www.cian.ru/sale/flat/305452901/,Москва,sale,flat,19,20,5,204.6,-1,0,241428000.0,Пресненский,,,Краснопресненская,SkyView
StateMarks,real_estate_agent,https://www.cian.ru/sale/flat/309087667/,Москва,sale,flat,3,29,5,400.0,-1,0,248000000.0,Проспект Вернадского,Ленинский проспект,128К1,Новаторская,Квартал на Ленинском
AB Development,developer,https://www.cian.ru/sale/flat/238813311/,Москва,sale,flat,7,9,5,190.11,-1,0,247143000.0,Раменки,Мосфильмовская ,1к6,Ломоносовский проспект,Вишневый сад
StateMarks,real_estate_agent,https://www.cian.ru/sale/flat/308998532/,Москва,sale,flat,3,5,5,260.0,-1,0,250000000.0,Хамовники, Плющиха,22,Смоленская,
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/287209104/,Москва,sale,flat,9,9,5,300.0,-1,0,252000000.0,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической
NBRealty,real_estate_agent,https://www.cian.ru/sale/flat/309206763/,Москва,sale,flat,6,9,5,206.0,-1,0,260000000.0,Хамовники,7-й Ростовский переулок,15,Киевская,
AB Development,developer,https://www.cian.ru/sale/flat/285385781/,Москва,sale,flat,4,14,5,200.0,-1,0,258468000.0,Раменки,Мосфильмовская ,1к11,Ломоносовский проспект,Вишневый сад
Киноцентр,developer,https://www.cian.ru/sale/flat/305452801/,Москва,sale,flat,15,20,5,223.3,-1,0,262377500.0,Пресненский,,,Краснопресненская,SkyView
Киноцентр,developer,https://www.cian.ru/sale/flat/305452443/,Москва,sale,flat,18,20,5,265.7,-1,0,263043000.0,Пресненский,Дружинниковская ,15,Краснопресненская,SkyView
Киноцентр,developer,https://www.cian.ru/sale/flat/305452461/,Москва,sale,flat,19,20,5,266.9,-1,0,264274800.0,Пресненский,Дружинниковская ,15,Краснопресненская,SkyView
Максим Вахонин,realtor,https://www.cian.ru/sale/flat/309088712/,Москва,sale,flat,4,15,5,175.4,-1,0,266700000.0,Хамовники,Олсуфьевский переулок,9к2,Фрунзенская,White Khamovniki
AB Development,developer,https://www.cian.ru/sale/flat/285385796/,Москва,sale,flat,6,14,5,201.0,-1,0,269533500.0,Раменки,Мосфильмовская ,1к11,Ломоносовский проспект,Вишневый сад
Киноцентр,developer,https://www.cian.ru/sale/flat/305452352/,Москва,sale,flat,14,20,5,216.0,-1,0,270000000.0,Пресненский,Дружинниковская ,15,Краснопресненская,SkyView
МЕЗОН,real_estate_agent,https://www.cian.ru/sale/flat/304869750/,Москва,sale,flat,2,4,5,238.4,-1,0,286000000.0,Хамовники, Пречистенка,27,Парк Культуры,
Sminex,developer,https://www.cian.ru/sale/flat/306155218/,Москва,sale,flat,18,22,5,247.8,-1,0,288330000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
AB Development,developer,https://www.cian.ru/sale/flat/258945659/,Москва,sale,flat,8,9,5,190.68,-1,0,295554000.0,Раменки,Мосфильмовская ,1к6,Ломоносовский проспект,Вишневый сад
Донстрой,developer,https://www.cian.ru/sale/flat/308079879/,Москва,sale,flat,14,19,5,224.5,-1,0,299932000.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
Донстрой,developer,https://www.cian.ru/sale/flat/308079873/,Москва,sale,flat,13,19,5,225.5,-1,0,306003500.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
Донстрой,developer,https://www.cian.ru/sale/flat/308079867/,Москва,sale,flat,17,19,5,224.3,-1,0,306393800.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
МОСФИЛД,representative_developer,https://www.cian.ru/sale/flat/275277407/,Москва,sale,flat,1,18,5,354.07,-1,0,318663000.0,Раменки,2-й Мосфильмовский переулок,5,Ломоносовский проспект,Woods
TROIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/307209565/,Москва,sale,flat,4,4,5,208.5,-1,0,340641349.0,Раменки,Минская ,2Вк6,Минская,Снегири Эко
Sminex,developer,https://www.cian.ru/sale/flat/306155216/,Москва,sale,flat,22,22,5,232.9,-1,0,374090000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/270236085/,Москва,sale,flat,7,7,5,300.0,-1,0,382500000.0,Тверской, Большая Дмитровка,7/5С2,Театральная,Советник
Sminex,developer,https://www.cian.ru/sale/flat/306155220/,Москва,sale,flat,22,22,5,265.6,-1,0,390660000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Донстрой,developer,https://www.cian.ru/sale/flat/309308613/,Москва,sale,flat,9,20,5,221.3,-1,0,400553000.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
ANT Development,developer,https://www.cian.ru/sale/flat/303519379/,Москва,sale,flat,11,13,5,265.4,-1,0,415496731.0,Дорогомилово,,3к2,Парк Победы,Виктори Парк Резиденсез ЖК
ANT Development,developer,https://www.cian.ru/sale/flat/303519385/,Москва,sale,flat,12,13,5,266.4,-1,0,429573037.0,Дорогомилово,,3к2,Парк Победы,Виктори Парк Резиденсез ЖК
Sminex,developer,https://www.cian.ru/sale/flat/306155222/,Москва,sale,flat,22,22,5,283.1,-1,0,445920000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Донстрой,developer,https://www.cian.ru/sale/flat/308079850/,Москва,sale,flat,18,19,5,241.7,-1,0,470589900.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
Sminex,developer,https://www.cian.ru/sale/flat/309108717/,Москва,sale,flat,22,23,5,302.3,-1,0,472010000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Sminex,developer,https://www.cian.ru/sale/flat/306154995/,Москва,sale,flat,22,23,5,309.7,-1,0,482720000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Донстрой,developer,https://www.cian.ru/sale/flat/309308601/,Москва,sale,flat,13,20,5,211.1,-1,0,493129600.0,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
ANT Development,developer,https://www.cian.ru/sale/flat/307771499/,Москва,sale,flat,13,13,5,275.1,-1,0,550200000.0,Дорогомилово,,3к5,Парк Победы,Виктори Парк Резиденсез ЖК
AB Development,developer,https://www.cian.ru/sale/flat/285385774/,Москва,sale,flat,11,11,5,300.0,-1,0,599840000.0,Раменки,Мосфильмовская ,1к10,Ломоносовский проспект,Вишневый сад
AB Development,developer,https://www.cian.ru/sale/flat/285385848/,Москва,sale,flat,13,14,5,354.0,-1,0,619065000.0,Раменки,Мосфильмовская ,1к11,Ломоносовский проспект,Вишневый сад
AB Development,developer,https://www.cian.ru/sale/flat/285385771/,Москва,sale,flat,10,11,5,352.0,-1,0,704140000.0,Раменки,Мосфильмовская ,1к10,Ломоносовский проспект,Вишневый сад
AB Development,developer,https://www.cian.ru/sale/flat/285385772/,Москва,sale,flat,11,11,5,362.0,-1,0,724440000.0,Раменки,Мосфильмовская ,1к10,Ломоносовский проспект,Вишневый сад
AB Development,developer,https://www.cian.ru/sale/flat/285385769/,Москва,sale,flat,10,11,5,381.0,-1,0,761400000.0,Раменки,Мосфильмовская ,1к10,Ломоносовский проспект,Вишневый сад
ENGEO Development,developer,https://www.cian.ru/sale/flat/300660090/,Москва,sale,flat,4,6,5,340.79,-1,0,965898675.0,Тверской, Большая Дмитровка,9С1,Театральная,Большая Дмитровка IX
Sminex,developer,https://www.cian.ru/sale/flat/306342130/,Москва,sale,flat,9,10,5,295.0,-1,0,1250500000.0,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
Sminex,developer,https://www.cian.ru/sale/flat/306342077/,Москва,sale,flat,9,10,5,293.5,-1,0,1254860000.0,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
Sminex,developer,https://www.cian.ru/sale/flat/306342079/,Москва,sale,flat,9,10,5,305.5,-1,0,1296710000.0,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
Sminex,developer,https://www.cian.ru/sale/flat/306342128/,Москва,sale,flat,9,10,5,337.1,-1,0,1442550000.0,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/308297040/,Москва,sale,flat,2,5,5,171.3,-1,0,54000000.0,Даниловский,Дербеневская ,10,Павелецкая,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306785993/,Москва,sale,flat,3,4,5,112.6,-1,0,67000000.0,Тверской,1-й Колобовский переулок,16С2,Трубная,
Selenahome,real_estate_agent,https://www.cian.ru/sale/flat/302556070/,Москва,sale,flat,18,27,5,162.2,-1,0,69000000.0,Академический,Нахимовский проспект,56,Профсоюзная,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/305024911/,Москва,sale,flat,9,19,5,181.0,-1,0,75000000.0,Хорошевский, Викторенко,4К1,Аэропорт,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306976185/,Москва,sale,flat,3,5,5,155.0,-1,0,75000000.0,Таганский,Наставнический переулок,6,Курская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300526495/,Москва,sale,flat,2,6,5,150.0,-1,0,74990000.0,Тверской,Краснопролетарская ,8С1,Новослободская,
SPENСER ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/285366217/,Москва,sale,flat,4,9,5,136.0,-1,0,77860879.0,Дорогомилово,Студенческая ,44/28,Кутузовская,
Космополис,real_estate_agent,https://www.cian.ru/sale/flat/303063041/,Москва,sale,flat,10,23,5,196.0,-1,0,79980000.0,Гагаринский,Ломоносовский проспект,7К5,Вавиловская,
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/307862265/,Москва,sale,flat,3,8,5,226.0,-1,0,85000000.0,Красносельский,Садовая-Спасская ,19/1,Красные ворота,
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299642357/,Москва,sale,flat,3,18,5,176.0,-1,0,87000000.0,Щукино, Расплетина,14,Октябрьское поле,Новая звезда
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308101613/,Москва,sale,flat,2,27,5,227.0,-1,0,92000000.0,Щукино, Маршала Конева,14,Октябрьское поле,"Маршала Бирюзова, 31-33"
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/282340393/,Москва,sale,flat,23,26,5,356.9,-1,0,110000000.0,Гагаринский, Губкина,6К1,Академическая,
ID 89120335,unknown,https://www.cian.ru/sale/flat/305299768/,Москва,sale,flat,15,29,5,142.7,-1,0,134900000.0,Якиманка,Мытная ,40к3,Шаболовская,Sky House
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305636367/,Москва,sale,flat,22,22,5,287.5,-1,0,138000000.0,Якиманка,Мытная ,40к1,Серпуховская,Sky House
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295933228/,Москва,sale,flat,5,5,5,229.9,-1,0,140000000.0,Пресненский, Спиридоновка,27/24,Баррикадная,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307941883/,Москва,sale,flat,6,6,5,222.9,-1,0,145845000.0,Мещанский,Варсонофьевский переулок,6,Кузнецкий мост,
