location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Москва,Новое Внуково ЖК,Фрунзенская,1,40.79,1,5,Рассказовка,7934063,194510
Москва,Родные кварталы ЖК,Фрунзенская,1,35.0,8,10,Толстопальцево,7965753,227592
Москва,Смарт Гарден ЖК,поселок Газопровод,1,30.61,3,16,Корниловская,7939836,259386
Москва,Зелёный парк,Крюково,1,37.1,2,28,Зеленоград — Крюково,7966742,214736
Москва,Середневский Лес ЖК,Фрунзенская,1,35.99,9,9,Филатов Луг,7980062,221729
Москва,Зелёный парк,Крюково,1,33.8,2,11,Зеленоград — Крюково,7952801,235289
Москва,Квартал Западный ЖК,Фрунзенская,1,35.46,2,12,Рассказовка,7989315,225304
Москва,Подольские Кварталы ЖК,Фрунзенская,1,34.51,1,9,Силикатная,7939295,230057
Москва,Подольские Кварталы ЖК,Фрунзенская,1,43.65,9,9,Силикатная,7956216,182272
Москва,Молжаниново ЖК,Молжаниновский,1,42.29,1,5,Новоподрезково,7993783,189023
Москва,Квартал Марьино ЖК,Фрунзенская,1,38.62,8,17,Филатов Луг,7905475,204698
Москва,Квартал Марьино ЖК,Фрунзенская,1,38.27,14,17,Филатов Луг,7994297,208892
Москва,Середневский Лес ЖК,Фрунзенская,1,32.26,9,9,Филатов Луг,7922249,245574
Москва,Смарт Гарден ЖК,поселок Газопровод,1,27.38,3,16,Корниловская,7977199,291351
Москва,Молжаниново ЖК,Молжаниновский,1,40.31,1,13,Новоподрезково,8016853,198880
Москва,Алхимово ЖК,Фрунзенская,1,35.17,5,15,Щербинка,8020659,228053
Москва,Смарт Гарден ЖК,поселок Газопровод,1,31.04,2,16,Корниловская,8042947,259115
Москва,Цветочные Поляны ЖК,Фрунзенская,1,33.79,8,10,Филатов Луг,8041043,237971
Москва,Юнино,Фрунзенская,1,32.6,2,17,Щербинка,8019110,245984
Москва,Середневский лес,Фрунзенская,1,34.1,14,14,Филатов Луг,8037199,235694
Москва,Эко Бунино ЖК,Фрунзенская,1,40.28,2,22,Летово,8015781,199001
Москва,Молжаниново ЖК,Молжаниновский,1,40.3,1,13,Новоподрезково,8048434,199713
Москва,Не указано,Фрунзенская,1,37.0,2,12,Филатов Луг,8100000,218918
Москва,Тропарево Парк,Фрунзенская,1,36.45,14,23,Румянцево,8130522,223059
Москва,Цветочные Поляны,Фрунзенская,1,42.2,11,16,Филатов Луг,8110408,192189
Москва,Новое Внуково ЖК,Фрунзенская,1,40.79,2,9,Рассказовка,8105789,198720
Москва,Молжаниново ЖК,Молжаниновский,1,34.61,8,15,Новоподрезково,8125424,234770
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,36.7,9,17,Улица Горчакова,8109823,220976
Москва,Clementine,Бибирево,1,35.6,5,8,Алтуфьево,8127480,228299
Москва,Цветочные Поляны,Фрунзенская,1,40.3,8,16,Филатов Луг,8137447,201921
Москва,Юнино,Фрунзенская,1,36.3,17,17,Щербинка,8132543,224036
Москва,Куркино 15,Куркино,1,25.3,11,23,Химки,8099036,320119
Москва,Зелёный парк,Крюково,1,36.1,6,11,Зеленоград — Крюково,8104522,224501
Москва,Остафьево ЖК,Фрунзенская,1,45.06,11,14,Щербинка,8111442,180014
Москва,Алхимово ЖК,Фрунзенская,1,34.57,5,10,Щербинка,8053725,232968
Москва,Цветочные Поляны ЖК,Фрунзенская,1,37.82,6,14,Филатов Луг,8136444,215136
Москва,Новое Внуково ЖК,Фрунзенская,1,44.47,6,9,Рассказовка,8051738,181059
Москва,Новое Внуково ЖК,Фрунзенская,1,44.25,1,5,Рассказовка,8122043,183548
Москва,Новое Внуково ЖК,Фрунзенская,1,40.9,8,9,Рассказовка,8124172,198635
Москва,Новое Внуково ЖК,Фрунзенская,1,33.93,1,8,Рассказовка,8129979,239610
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,34.4,5,9,Бунинская аллея,8122975,236132
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,34.6,3,9,Бунинская аллея,8074851,233377
Москва,Новая Звезда ЖК,Фрунзенская,1,26.7,8,22,Прокшино,8116800,304000
Москва,Новая Звезда ЖК,Фрунзенская,1,27.6,7,21,Коммунарка,8142000,294999
Москва,Юнино,Фрунзенская,1,36.6,2,17,Щербинка,8138485,222362
Москва,Эко Бунино ЖК,Фрунзенская,1,41.41,23,23,Летово,8067838,194828
Москва,Квартал Западный ЖК,Фрунзенская,1,42.83,1,14,Рассказовка,8131789,189861
Москва,Тропарево Парк,Фрунзенская,1,35.13,2,23,Румянцево,8150776,232017
Москва,Молжаниново ЖК,Молжаниновский,1,40.79,13,13,Новоподрезково,8170309,200301
Москва,Clementine,Бибирево,1,35.2,8,8,Алтуфьево,8152320,231599
Москва,Цветочные Поляны ЖК,Фрунзенская,1,36.34,10,10,Филатов Луг,8208505,225880
Москва,Юнино ЖК,Фрунзенская,1,31.99,6,17,Щербинка,8166567,255284
Москва,Юнино ЖК,Фрунзенская,1,31.9,14,17,Щербинка,8205892,257237
Москва,Юнино ЖК,Фрунзенская,1,35.98,3,17,Щербинка,8174619,227198
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,36.1,4,9,Улица Горчакова,8219938,227699
Москва,Тропарево Парк,Фрунзенская,1,37.74,8,23,Румянцево,8188091,216960
Москва,Остафьево ЖК,Фрунзенская,1,47.47,2,14,Щербинка,8186226,172450
Москва,Алхимово ЖК,Фрунзенская,1,36.2,5,10,Щербинка,8209466,226780
Москва,Алхимово ЖК,Фрунзенская,1,33.3,5,12,Щербинка,8228203,247093
Москва,Новое Внуково ЖК,Фрунзенская,1,42.02,2,9,Рассказовка,8182975,194740
Москва,Зелёный парк,Крюково,1,35.1,24,25,Зеленоград — Крюково,8248886,235010
Москва,Зелёный парк,Крюково,1,36.7,2,11,Зеленоград — Крюково,8246049,224687
Москва,Зелёный парк,Крюково,1,37.9,6,28,Зеленоград — Крюково,8247797,217619
Москва,Подольские Кварталы ЖК,Фрунзенская,1,48.67,1,12,Силикатная,8227128,169038
Москва,Квартал Марьино ЖК,Фрунзенская,1,38.14,11,17,Филатов Луг,8231415,215821
Москва,Квартал Марьино ЖК,Фрунзенская,1,44.98,7,17,Филатов Луг,8166974,181569
Москва,Молжаниново ЖК,Молжаниновский,1,42.29,1,5,Новоподрезково,8249299,195065
Москва,Смарт Гарден ЖК,поселок Газопровод,1,33.27,3,16,Корниловская,8194416,246300
Москва,Борисоглебское,Фрунзенская,1,48.9,3,3,Апрелевка,8215200,168000
Москва,Тропарево Парк,Фрунзенская,1,34.39,21,23,Румянцево,8277369,240691
Москва,Цветочные Поляны,Фрунзенская,1,38.6,2,16,Филатов Луг,8275112,214381
Москва,Детали ЖК,Фрунзенская,1,41.5,3,23,Филатов Луг,8263480,199120
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,37.4,2,18,Бунинская аллея,8252119,220644
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,39.9,2,19,Улица Горчакова,8281169,207548
Москва,Родные кварталы ЖК,Фрунзенская,1,35.9,5,9,Толстопальцево,8282279,230704
Москва,Середневский Лес ЖК,Фрунзенская,1,35.97,2,9,Филатов Луг,8276337,230089
Москва,Квартал Западный ЖК,Фрунзенская,1,42.14,9,14,Рассказовка,8267268,196185
Москва,Молжаниново ЖК,Молжаниновский,1,49.29,1,15,Новоподрезково,8295471,168299
Москва,Квартал Западный ЖК,Фрунзенская,1,42.06,10,14,Рассказовка,8266136,196532
Москва,Цветочные Поляны,Фрунзенская,1,38.3,4,16,Филатов Луг,8371431,218575
Москва,Новое Внуково ЖК,Фрунзенская,1,38.27,8,8,Рассказовка,8370726,218728
Москва,Clementine,Бибирево,1,37.9,2,8,Алтуфьево,8360740,220600
Москва,Clementine,Бибирево,1,34.2,1,8,Алтуфьево,8379000,244999
Москва,"Новые Ватутинки, мкр. Заречный",Фрунзенская,1,34.7,3,12,Кедровая,8356000,240806
Москва,Куркино 15,Куркино,1,29.4,2,23,Химки,8373855,284825
Москва,Зелёный парк,Крюково,1,34.8,1,11,Зеленоград — Крюково,8343439,239753
Москва,Akvilon Signal,Отрадное,1,25.1,9,23,Владыкино,8369043,333428
Москва,Детали ЖК,Фрунзенская,1,37.5,4,23,Филатов Луг,8353065,222748
Москва,Бунинские Кварталы ЖК,Фрунзенская,1,38.7,8,19,Бунинская аллея,8301974,214521
Москва,Остафьево ЖК,Фрунзенская,1,44.42,2,14,Щербинка,8317601,187249
Москва,Остафьево ЖК,Фрунзенская,1,36.48,13,14,Щербинка,8305911,227683
