location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Люберцы,Не указано,Фрунзенская,2,44.0,3,4,Панки,5900000,134090
Люберцы,Не указано,Фрунзенская,2,43.0,1,5,Люберцы,5900000,137209
Люберцы,Не указано,Фрунзенская,2,40.3,2,5,Панки,5900000,146401
Люберцы,Не указано,Фрунзенская,2,42.4,2,5,Панки,6000000,141509
Люберцы,Не указано,Фрунзенская,2,41.0,4,5,Панки,6000000,146341
Люберцы,Не указано,Фрунзенская,2,43.3,2,5,Панки,6000000,138568
Люберцы,Не указано,Фрунзенская,2,42.5,5,5,Панки,6070000,142823
Люберцы,Не указано,Фрунзенская,2,42.8,5,5,Люберцы,6100000,142523
Люберцы,Не указано,Фрунзенская,2,42.9,6,9,Панки,6100000,142191
Люберцы,Не указано,Фрунзенская,2,40.4,2,5,Панки,6100000,150990
Люберцы,Не указано,Фрунзенская,2,45.0,4,5,Панки,6150000,136666
Люберцы,Не указано,Фрунзенская,2,60.0,2,3,Некрасовка,6200000,103333
Люберцы,Карамельный,Фрунзенская,2,47.0,14,17,Панки,6250000,132978
Люберцы,Не указано,Фрунзенская,2,42.4,1,5,Люберцы,6200000,146226
Люберцы,Не указано,Фрунзенская,2,40.4,2,5,Лухмановская,6200000,153465
Люберцы,Не указано,Фрунзенская,2,41.0,1,5,Панки,6300000,153658
Люберцы,Не указано,Фрунзенская,2,46.0,4,5,Панки,6390000,138913
Люберцы,Не указано,Фрунзенская,2,42.0,3,3,Люберцы,6350000,151190
Люберцы,Не указано,Фрунзенская,2,44.8,5,5,Лухмановская,6400000,142857
Люберцы,Не указано,Фрунзенская,2,44.0,2,3,Панки,6400000,145454
Люберцы,Не указано,Фрунзенская,2,43.5,8,9,Панки,6500000,149425
Люберцы,Не указано,Фрунзенская,2,42.9,3,4,Панки,6500000,151515
Люберцы,Не указано,Фрунзенская,2,41.3,1,5,Люберцы,6590000,159564
Люберцы,Не указано,Фрунзенская,2,45.1,3,5,Лухмановская,6600000,146341
Люберцы,Не указано,Фрунзенская,2,42.7,7,9,Котельники,6600000,154566
Люберцы,Не указано,Фрунзенская,2,42.8,2,4,Панки,6600000,154205
Люберцы,Не указано,Фрунзенская,2,44.0,1,5,Люберцы,6700000,152272
Люберцы,Облака 2.0,Фрунзенская,2,39.0,4,17,Люберцы,6700000,171794
Люберцы,Не указано,Фрунзенская,2,45.1,3,5,Лухмановская,6700000,148558
Люберцы,Не указано,Фрунзенская,2,40.8,1,3,Люберцы,6700000,164215
Люберцы,Не указано,Фрунзенская,2,46.0,3,5,Люберцы,6650000,144565
Люберцы,Не указано,Фрунзенская,2,44.6,2,5,Панки,6700000,150224
Люберцы,Не указано,Фрунзенская,2,43.2,2,5,Ухтомская,6700000,155092
Люберцы,Не указано,Фрунзенская,2,43.3,2,5,Панки,6700000,154734
Люберцы,Не указано,Фрунзенская,2,40.4,3,5,Панки,6650000,164603
Люберцы,Не указано,Фрунзенская,2,45.3,7,9,Панки,6899000,152295
Люберцы,Не указано,Фрунзенская,2,42.8,2,4,Панки,6800000,158878
Люберцы,Не указано,Фрунзенская,2,37.0,5,5,Лухмановская,6800000,183783
Люберцы,Не указано,Фрунзенская,2,43.4,1,9,Люберцы,6800000,156682
Люберцы,Не указано,Фрунзенская,2,40.7,2,5,Лухмановская,6800000,167076
Люберцы,Не указано,Фрунзенская,2,44.0,2,3,Ухтомская,6900000,156818
Люберцы,Не указано,Фрунзенская,2,44.0,4,5,Панки,6900000,156818
Люберцы,Не указано,Фрунзенская,2,41.0,1,5,Люберцы,6900000,168292
Люберцы,Не указано,Фрунзенская,2,43.9,1,9,Котельники,6900000,157175
Люберцы,Не указано,Фрунзенская,2,45.6,2,5,Жулебино,6950000,152412
Люберцы,Не указано,Фрунзенская,2,40.7,4,4,Люберцы,7000000,171990
Люберцы,Не указано,Фрунзенская,2,39.8,3,5,Панки,7000000,175879
Люберцы,Не указано,Фрунзенская,2,44.6,4,5,Панки,7000000,156950
Люберцы,Не указано,Фрунзенская,2,44.0,4,9,Лухмановская,7100000,161363
Люберцы,Не указано,Фрунзенская,2,56.5,4,5,Люберцы,7100000,125663
Люберцы,Не указано,Фрунзенская,2,43.0,5,5,Люберцы,7100000,165116
Люберцы,Не указано,Фрунзенская,2,45.0,2,5,Люберцы,7200000,160000
Люберцы,Не указано,Фрунзенская,2,44.7,5,9,Лухмановская,7200000,161073
Люберцы,Не указано,Фрунзенская,2,44.5,5,5,Люберцы,7400000,166292
Люберцы,Не указано,Фрунзенская,2,45.0,2,5,Люберцы,7400000,164444
Люберцы,Люберцы,Фрунзенская,2,45.2,6,17,Некрасовка,7400000,163716
Люберцы,Не указано,Фрунзенская,2,48.0,5,5,Котельники,7499980,156249
Люберцы,Не указано,Фрунзенская,2,35.0,9,17,Некрасовка,7500000,214285
Люберцы,Не указано,Фрунзенская,2,56.2,4,5,Люберцы,7500000,133451
Люберцы,Не указано,Фрунзенская,2,48.8,9,12,Люберцы,7500000,153688
Люберцы,Не указано,Фрунзенская,2,43.3,4,5,Люберцы,7590000,175288
Люберцы,Не указано,Фрунзенская,2,45.0,3,5,Люберцы,7500000,166666
Люберцы,Не указано,Фрунзенская,2,44.0,3,5,Люберцы,7500000,170454
Люберцы,Не указано,Фрунзенская,2,46.2,1,5,Котельники,7500000,162337
Люберцы,Не указано,Фрунзенская,2,43.02,5,5,Люберцы,7500000,174337
Люберцы,Не указано,Фрунзенская,2,46.2,23,25,Панки,7500000,162337
Люберцы,Не указано,Фрунзенская,2,44.0,8,9,Котельники,7500000,170454
Люберцы,Не указано,Фрунзенская,2,52.4,4,9,Ухтомская,7500000,143129
Люберцы,Не указано,Фрунзенская,2,43.5,2,9,Котельники,7500000,172413
Люберцы,Не указано,Фрунзенская,2,41.0,5,5,Улица Дмитриевского,7500000,182926
Люберцы,Не указано,Фрунзенская,2,40.0,5,5,Панки,7600000,190000
Люберцы,Не указано,Фрунзенская,2,44.4,4,5,Лухмановская,7700000,173423
Люберцы,Не указано,Фрунзенская,2,58.0,3,5,Панки,7800000,134482
Люберцы,Не указано,Фрунзенская,2,41.0,5,5,Люберцы,7800000,190243
Люберцы,Люберцы,Фрунзенская,2,41.4,17,17,Некрасовка,7800000,188405
Люберцы,Не указано,Фрунзенская,2,46.5,9,12,Панки,7850000,168817
Люберцы,Не указано,Фрунзенская,2,46.4,2,5,Котельники,7850000,169181
Люберцы,Не указано,Фрунзенская,2,55.3,2,2,Панки,7850000,141952
Люберцы,Не указано,Фрунзенская,2,48.3,7,9,Панки,7999000,165610
Люберцы,Не указано,Фрунзенская,2,45.4,8,9,Лухмановская,7900000,174008
Люберцы,Не указано,Фрунзенская,2,62.0,1,2,Некрасовка,7900000,127419
Люберцы,Не указано,Фрунзенская,2,45.0,8,9,Люберцы,7900000,175555
Люберцы,Не указано,Фрунзенская,2,48.0,5,5,Ухтомская,7950000,165625
Люберцы,Не указано,Фрунзенская,2,46.0,9,9,Котельники,7950000,172826
Люберцы,Не указано,Фрунзенская,2,43.0,8,9,Люберцы,7900000,183720
Люберцы,Не указано,Фрунзенская,2,41.0,1,5,Жулебино,7900000,192682
Люберцы,Не указано,Фрунзенская,2,45.0,1,5,Лухмановская,7990000,177555
Люберцы,Не указано,Фрунзенская,2,44.9,7,9,Ухтомская,7999000,178151
Люберцы,Не указано,Фрунзенская,2,45.0,1,5,Жулебино,7900000,175555
Люберцы,Не указано,Фрунзенская,2,40.27,14,17,Некрасовка,8000000,198659
Люберцы,Не указано,Фрунзенская,2,42.8,2,9,Люберцы,8000000,186915
Люберцы,Не указано,Фрунзенская,2,44.0,5,9,Котельники,8000000,181818
Люберцы,Не указано,Фрунзенская,2,35.6,8,17,Некрасовка,8000000,224719
Люберцы,Люберцы,Фрунзенская,2,41.4,16,17,Некрасовка,8000000,193236
Люберцы,Не указано,Фрунзенская,2,49.1,1,9,Лухмановская,8100000,164969
Люберцы,Не указано,Фрунзенская,2,35.3,15,17,Некрасовка,8100000,229461
Люберцы,Не указано,Фрунзенская,2,51.0,4,22,Люберцы,8200000,160784
Люберцы,Не указано,Фрунзенская,2,43.0,8,9,Котельники,8200000,190697
Люберцы,Не указано,Фрунзенская,2,51.27,4,22,Люберцы,8200000,159937
Люберцы,Не указано,Фрунзенская,2,44.4,1,5,Ухтомская,8200000,184684
Люберцы,Не указано,Фрунзенская,2,53.5,8,14,Некрасовка,8300000,155140
Люберцы,Люберцы,Фрунзенская,2,50.3,2,17,Некрасовка,8300000,165009
Люберцы,Не указано,Фрунзенская,2,53.2,6,9,Лухмановская,8300000,156015
Люберцы,Не указано,Фрунзенская,2,37.1,8,17,Некрасовка,8364000,225444
Люберцы,Не указано,Фрунзенская,2,46.9,3,9,Ухтомская,8350000,178038
Люберцы,Не указано,Фрунзенская,2,45.76,9,9,Ухтомская,8450000,184659
Люберцы,Не указано,Фрунзенская,2,54.0,1,15,Люберцы,8450000,156481
Люберцы,Не указано,Фрунзенская,2,57.2,4,5,Люберцы,8500000,148601
Люберцы,Не указано,Фрунзенская,2,53.7,2,17,Люберцы,8500000,158286
Люберцы,Люберцы,Фрунзенская,2,41.6,5,17,Некрасовка,8500000,204326
Люберцы,Не указано,Фрунзенская,2,45.0,4,4,Лухмановская,8500000,188888
Люберцы,Не указано,Фрунзенская,2,54.1,5,14,Люберцы,8500000,157116
Люберцы,Не указано,Фрунзенская,2,53.6,14,23,Люберцы,8550000,159514
Люберцы,Не указано,Фрунзенская,2,51.0,4,12,Люберцы,8590000,168431
Люберцы,Не указано,Фрунзенская,2,49.8,2,12,Котельники,8700000,174698
Люберцы,Люберецкий,Фрунзенская,2,37.0,17,25,Лухмановская,8700000,235135
Люберцы,Не указано,Фрунзенская,2,45.0,8,9,Лухмановская,8680000,192888
Люберцы,Не указано,Фрунзенская,2,59.3,2,5,Люберцы,8790000,148229
Люберцы,Не указано,Фрунзенская,2,40.4,2,5,Люберцы,8800000,217821
Люберцы,Не указано,Фрунзенская,2,44.7,4,9,Люберцы,8800000,196868
Люберцы,Не указано,Фрунзенская,2,41.6,10,14,Котельники,8800000,211538
Люберцы,Не указано,Фрунзенская,2,57.9,9,9,Люберцы,8999000,155423
Люберцы,Облака 2.0,Фрунзенская,2,51.1,7,25,Люберцы,8990000,175929
Люберцы,Не указано,Фрунзенская,2,53.0,14,23,Люберцы,8900000,167924
Люберцы,Люберцы 2015,Фрунзенская,2,56.0,6,20,Некрасовка,8900000,158928
Люберцы,Не указано,Фрунзенская,2,52.8,4,19,Некрасовка,8900000,168560
Люберцы,Не указано,Фрунзенская,2,42.0,13,14,Люберцы,8950000,213095
Люберцы,Не указано,Фрунзенская,2,54.3,12,17,Люберцы,9000000,165745
Люберцы,Не указано,Фрунзенская,2,54.4,8,19,Некрасовка,9000000,165441
Люберцы,Не указано,Фрунзенская,2,52.0,3,3,Некрасовка,9000000,173076
Люберцы,Облака 2.0,Фрунзенская,2,44.0,24,25,Люберцы,9110000,207045
Люберцы,Не указано,Фрунзенская,2,43.9,4,5,Люберцы,9100000,207289
Люберцы,Не указано,Фрунзенская,2,53.6,3,17,Люберцы,9200000,171641
Люберцы,Не указано,Фрунзенская,2,59.0,8,14,Котельники,9200000,155932
Люберцы,Красная Горка,Фрунзенская,2,61.0,14,25,Некрасовка,9300000,152459
Люберцы,Не указано,Фрунзенская,2,51.2,14,17,Люберцы,9400000,183593
Люберцы,Миниполис Самоцветы,Фрунзенская,2,44.0,15,25,Жулебино,9500000,215909
Люберцы,Не указано,Фрунзенская,2,58.4,8,25,Панки,9450000,161815
Люберцы,Не указано,Фрунзенская,2,43.8,5,5,Жулебино,9500000,216894
Люберцы,Карамельный,Фрунзенская,2,51.0,11,26,Панки,9599000,188215
Люберцы,Не указано,Фрунзенская,2,64.6,1,5,Ухтомская,9600000,148606
Люберцы,Не указано,Фрунзенская,2,47.0,1,5,Ухтомская,9600000,204255
Люберцы,Люберецкий,Фрунзенская,2,39.5,4,25,Некрасовка,9550000,241772
Люберцы,Люберцы 2015,Фрунзенская,2,55.0,17,17,Некрасовка,9550000,173636
Люберцы,Не указано,Фрунзенская,2,38.7,10,14,Люберцы,9700000,250645
Люберцы,Красная Горка,Фрунзенская,2,66.0,10,25,Люберцы,9740000,147575
Люберцы,Люберцы,Фрунзенская,2,55.0,6,17,Некрасовка,9700000,176363
Люберцы,Не указано,Фрунзенская,2,51.9,1,17,Котельники,9700000,186897
Люберцы,Не указано,Фрунзенская,2,46.0,12,17,Некрасовка,9700000,210869
Люберцы,Не указано,Фрунзенская,2,58.9,17,17,Некрасовка,9700000,164685
Люберцы,Не указано,Фрунзенская,2,53.0,8,9,Лухмановская,9800000,184905
Люберцы,Не указано,Фрунзенская,2,57.76,12,17,Некрасовка,9800000,169667
Люберцы,Не указано,Фрунзенская,2,48.4,10,12,Люберцы,9750000,201446
Люберцы,Люберцы,Фрунзенская,2,35.2,10,17,Некрасовка,9800000,278409
Люберцы,Не указано,Фрунзенская,2,56.8,21,25,Люберцы,9800000,172535
Люберцы,Красная Горка,Фрунзенская,2,54.0,11,17,Люберцы,9800000,181481
Люберцы,Люберецкий,Фрунзенская,2,39.3,6,25,Лухмановская,9800000,249363
Люберцы,Не указано,Фрунзенская,2,54.0,2,14,Лухмановская,9900000,183333
Люберцы,Не указано,Фрунзенская,2,58.6,14,17,Некрасовка,9900000,168941
Люберцы,Не указано,Фрунзенская,2,62.0,27,27,Люберцы,9900000,159677
Люберцы,Не указано,Фрунзенская,2,59.0,14,17,Некрасовка,9900000,167796
Люберцы,Люберцы 2017,Фрунзенская,2,56.3,3,17,Некрасовка,9900000,175843
Люберцы,Не указано,Фрунзенская,2,59.0,16,25,Люберцы,9900000,167796
Люберцы,Академический,Фрунзенская,2,53.0,11,25,Люберцы,9990000,188490
Люберцы,1-й Лермонтовский ЖК,Фрунзенская,2,53.0,13,22,Люберцы,9999990,188679
Люберцы,Не указано,Фрунзенская,2,50.2,3,17,Люберцы,9990000,199003
Люберцы,Красная Горка,Фрунзенская,2,55.5,5,27,Люберцы,9999000,180162
Люберцы,Жулебино парк,Фрунзенская,2,35.8,5,25,Котельники,10000000,279329
Люберцы,Красная Горка,Фрунзенская,2,60.0,4,27,Люберцы,10000000,166666
Люберцы,Красная Горка,Фрунзенская,2,60.6,21,27,Люберцы,10000000,165016
Люберцы,Не указано,Фрунзенская,2,42.0,3,5,Люберцы,10000000,238095
Люберцы,Не указано,Фрунзенская,2,54.0,7,14,Жулебино,10100000,187037
Люберцы,Люберцы 2017,Фрунзенская,2,56.3,4,18,Некрасовка,10200000,181172
Люберцы,Не указано,Фрунзенская,2,60.0,25,25,Люберцы,10200000,170000
Люберцы,Не указано,Фрунзенская,2,54.0,7,17,Люберцы,10200000,188888
Люберцы,Люберцы,Фрунзенская,2,47.0,6,17,Некрасовка,10190000,216808
Люберцы,Люберцы парк,Фрунзенская,2,40.0,2,25,Ухтомская,10200000,255000
Люберцы,Красная Горка,Фрунзенская,2,64.5,21,25,Некрасовка,10200000,158139
Люберцы,Не указано,Фрунзенская,2,58.0,3,17,Некрасовка,10200000,175862
Люберцы,Не указано,Фрунзенская,2,63.1,8,17,Люберцы,10300000,163232
Люберцы,Не указано,Фрунзенская,2,65.0,3,5,Люберцы,10400000,160000
Люберцы,Красная Горка,Фрунзенская,2,58.5,10,27,Люберцы,10400000,177777
Люберцы,Жулебино парк,Фрунзенская,2,40.0,6,25,Котельники,10400000,260000
Люберцы,Красная Горка,Фрунзенская,2,54.0,9,17,Люберцы,10400000,192592
Люберцы,Не указано,Фрунзенская,2,58.0,5,25,Люберцы,10500000,181034
Люберцы,Не указано,Фрунзенская,2,63.1,5,27,Люберцы,10500000,166402
Люберцы,Люберцы 2018,Фрунзенская,2,60.6,9,18,Некрасовка,10600000,174917
Люберцы,Не указано,Фрунзенская,2,54.2,8,15,Люберцы,10550000,194649
Люберцы,Не указано,Фрунзенская,2,54.0,7,17,Люберцы,10580000,195925
Люберцы,1-й Лермонтовский,Фрунзенская,2,55.8,2,21,Люберцы,10600000,189964
Люберцы,Pilot 9-18,Фрунзенская,2,65.0,8,22,Люберцы,10599999,163076
Люберцы,Люберцы,Фрунзенская,2,60.0,14,18,Некрасовка,10699999,178333
Люберцы,Не указано,Фрунзенская,2,55.4,8,14,Лухмановская,10700000,193140
Люберцы,Красная Горка,Фрунзенская,2,55.5,5,25,Люберцы,10700000,192792
Люберцы,Облака 2.0,Фрунзенская,2,64.7,3,18,Люберцы,10700000,165378
Люберцы,Не указано,Фрунзенская,2,52.5,4,17,Люберцы,10700000,203809
Люберцы,Не указано,Фрунзенская,2,63.1,3,14,Ухтомская,10700000,169572
Люберцы,Не указано,Фрунзенская,2,65.4,16,17,Люберцы,10700000,163608
Люберцы,Не указано,Фрунзенская,2,55.7,10,17,Некрасовка,10700000,192100
Люберцы,Люберцы 2018,Фрунзенская,2,42.0,11,17,Некрасовка,10750000,255952
Люберцы,Люберецкий,Фрунзенская,2,56.9,1,9,Лухмановская,10800000,189806
Люберцы,Не указано,Фрунзенская,2,57.4,2,17,Люберцы,10790000,187979
Люберцы,Красная Горка,Фрунзенская,2,57.0,13,27,Люберцы,10750000,188596
Люберцы,Не указано,Фрунзенская,2,58.0,5,17,Некрасовка,10799998,186206
Люберцы,Красная Горка,Фрунзенская,2,57.0,7,17,Люберцы,10800000,189473
Люберцы,Люберцы 2017,Фрунзенская,2,42.0,11,18,Некрасовка,10750000,255952
Люберцы,Не указано,Фрунзенская,2,71.6,7,10,Панки,10800000,150837
Люберцы,Не указано,Фрунзенская,2,59.0,6,17,Некрасовка,10900000,184745
Люберцы,Не указано,Фрунзенская,2,53.6,15,17,Некрасовка,10900000,203358
Люберцы,Не указано,Фрунзенская,2,60.2,7,17,Люберцы,10990000,182558
Люберцы,Люберецкий,Фрунзенская,2,51.9,14,23,Некрасовка,10999999,211946
Люберцы,Не указано,Фрунзенская,2,44.6,17,25,Котельники,11000000,246636
Люберцы,Не указано,Фрунзенская,2,61.5,10,25,Люберцы,11000000,178861
Люберцы,Не указано,Фрунзенская,2,45.1,5,5,Ухтомская,11000000,243902
Люберцы,1-й Лермонтовский,Фрунзенская,2,53.1,20,24,Люберцы,11100000,209039
Люберцы,Не указано,Фрунзенская,2,57.0,11,17,Некрасовка,11100000,194736
Люберцы,Не указано,Фрунзенская,2,56.0,14,22,Люберцы,11200000,200000
Люберцы,1-й Лермонтовский,Фрунзенская,2,55.9,18,26,Люберцы,11250000,201252
Люберцы,1-й Лермонтовский,Фрунзенская,2,53.1,20,24,Люберцы,11350000,213747
Люберцы,Люберцы 2018,Фрунзенская,2,54.8,11,17,Некрасовка,11400000,208029
Люберцы,Не указано,Фрунзенская,2,60.4,14,17,Ухтомская,11300000,187086
Люберцы,Люберецкий,Фрунзенская,2,55.0,12,17,Лухмановская,11300000,205454
Люберцы,Не указано,Фрунзенская,2,59.0,10,19,Некрасовка,11500000,194915
Люберцы,Красная Горка,Фрунзенская,2,64.4,11,25,Некрасовка,11500000,178571
Люберцы,Красная Горка,Фрунзенская,2,62.0,15,27,Люберцы,11500000,185483
Люберцы,1-й Лермонтовский,Фрунзенская,2,59.5,23,25,Люберцы,11650000,195798
Люберцы,Люберецкий,Фрунзенская,2,53.6,12,17,Лухмановская,11700000,218283
Люберцы,Красная Горка,Фрунзенская,2,64.0,11,23,Люберцы,11850000,185156
Люберцы,ВЛЮБЕРЦЫ,Фрунзенская,2,65.9,2,17,Лухмановская,11800000,179059
Люберцы,Люберцы 2018,Фрунзенская,2,62.0,12,17,Некрасовка,11800000,190322
Люберцы,Люберецкий,Фрунзенская,2,59.0,15,17,Лухмановская,11800000,200000
Люберцы,Не указано,Фрунзенская,2,52.0,10,17,Жулебино,11950000,229807
Люберцы,Люберецкий,Фрунзенская,2,47.6,11,25,Лухмановская,11950000,251050
Люберцы,Не указано,Фрунзенская,2,54.0,11,16,Ухтомская,11900000,220370
Люберцы,Не указано,Фрунзенская,2,59.9,13,17,Некрасовка,12000000,200333
Люберцы,Люберцы,Фрунзенская,2,53.0,17,17,Некрасовка,12000000,226415
Люберцы,Не указано,Фрунзенская,2,65.2,14,17,Жулебино,12350000,189417
Люберцы,Люберцы,Фрунзенская,2,53.1,12,17,Некрасовка,12400000,233521
Люберцы,Жулебино парк,Фрунзенская,2,51.0,3,24,Котельники,12400000,243137
Люберцы,Академический,Фрунзенская,2,70.4,18,25,Люберцы,12500000,177556
Люберцы,1-й Лермонтовский,Фрунзенская,2,42.3,23,26,Люберцы,12500000,295508
Люберцы,Не указано,Фрунзенская,2,64.3,3,17,Жулебино,12500000,194401
Люберцы,Люберцы 2017,Фрунзенская,2,60.0,11,17,Некрасовка,12500000,208333
Люберцы,Люберецкий,Фрунзенская,2,68.7,8,16,Некрасовка,12600000,183406
Люберцы,Люберецкий,Фрунзенская,2,61.0,9,25,Некрасовка,12500000,204918
Люберцы,1-й Лермонтовский,Фрунзенская,3,66.7,4,24,Люберцы,14920790,223699
Люберцы,Не указано,Фрунзенская,3,86.0,21,22,Жулебино,17800000,206976
Люберцы,Гоголь Парк ЖК,Фрунзенская,3,72.0,2,25,Лухмановская,16920000,235000
Люберцы,Twin House,Фрунзенская,3,96.0,12,22,Жулебино,16300000,169791
Люберцы,Гоголь Парк ЖК,Фрунзенская,3,75.7,15,25,Лухмановская,18016600,237999
Люберцы,Не указано,Фрунзенская,3,78.0,9,17,Люберцы,11700000,150000
Люберцы,1-й Лермонтовский,Фрунзенская,3,83.8,24,24,Люберцы,18042140,215300
Люберцы,Не указано,Фрунзенская,3,95.0,9,25,Люберцы,15300000,161052
Люберцы,1-й Лермонтовский,Фрунзенская,3,79.6,21,24,Люберцы,17289120,217200
Люберцы,Не указано,Фрунзенская,3,110.0,4,17,Люберцы,15900000,144545
Люберцы,1-й Лермонтовский,Фрунзенская,3,86.5,14,25,Люберцы,16559560,191440
Люберцы,Не указано,Фрунзенская,3,64.0,2,4,Люберцы,7300000,114062
Люберцы,Жулебино Парк ЖК,Фрунзенская,3,69.4,22,25,Жулебино,17807137,256586
Люберцы,Не указано,Фрунзенская,3,72.4,5,5,Люберцы,10200000,140883
Люберцы,1-й Лермонтовский,Фрунзенская,3,63.2,18,25,Люберцы,15376560,243299
Люберцы,Люберцы 2015,Фрунзенская,3,75.0,11,17,Некрасовка,10850000,144666
Люберцы,1-й Лермонтовский,Фрунзенская,3,76.3,23,24,Люберцы,16699628,218867
Люберцы,Люберецкий,Фрунзенская,3,74.0,21,25,Некрасовка,15500000,209459
Люберцы,1-й Лермонтовский,Фрунзенская,3,83.5,24,25,Люберцы,16132200,193200
Люберцы,Не указано,Фрунзенская,3,54.1,7,9,Люберцы,8700000,160813
Люберцы,1-й Лермонтовский,Фрунзенская,3,84.2,21,24,Люберцы,19104980,226899
Люберцы,Люберцы 2015,Фрунзенская,3,75.0,5,17,Некрасовка,10500000,140000
Люберцы,1-й Лермонтовский,Фрунзенская,3,77.8,22,24,Люберцы,15789666,202952
Люберцы,Люберцы 2015,Фрунзенская,3,75.0,17,17,Некрасовка,11000000,146666
Люберцы,Облака 2.0,Фрунзенская,3,72.4,24,25,Люберцы,16246560,224399
Люберцы,Не указано,Фрунзенская,3,78.1,13,17,Жулебино,14450000,185019
Люберцы,1-й Лермонтовский,Фрунзенская,3,68.2,25,25,Люберцы,16306620,239099
Люберцы,Квартал 115,Фрунзенская,3,100.7,14,17,Котельники,16300000,161866
Люберцы,Не указано,Фрунзенская,3,55.0,9,9,Котельники,8000000,145454
Люберцы,Не указано,Фрунзенская,3,75.0,16,24,Люберцы,11700000,156000
Люберцы,Не указано,Фрунзенская,3,76.0,2,9,Люберцы,10499000,138144
Люберцы,Не указано,Фрунзенская,3,106.2,3,16,Лухмановская,19000000,178907
Люберцы,Не указано,Фрунзенская,3,77.2,2,17,Котельники,13990000,181217
Люберцы,Люберцы,Фрунзенская,3,82.6,13,17,Некрасовка,16500000,199757
Люберцы,1-й Лермонтовский,Фрунзенская,3,62.4,4,24,Люберцы,15132000,242500
Люберцы,Не указано,Фрунзенская,3,74.0,8,17,Жулебино,12390000,167432
Люберцы,Жулебино парк,Фрунзенская,3,76.8,2,25,Котельники,17963135,233894
Люберцы,Люберецкий,Фрунзенская,3,86.4,11,16,Некрасовка,15200000,175925
Люберцы,Не указано,Фрунзенская,3,75.0,13,17,Люберцы,11600000,154666
Люберцы,1-й Лермонтовский,Фрунзенская,3,86.0,5,25,Люберцы,15531600,180600
Люберцы,Не указано,Фрунзенская,3,77.0,5,5,Панки,15000000,194805
Люберцы,Не указано,Фрунзенская,3,60.4,5,5,Ухтомская,8950000,148178
Люберцы,1-й Лермонтовский,Фрунзенская,3,77.7,23,24,Люберцы,15805112,203411
Люберцы,Люберцы 2015,Фрунзенская,3,76.5,2,17,Некрасовка,12950000,169281
Люберцы,Не указано,Фрунзенская,3,69.1,2,4,Панки,7490000,108393
Люберцы,1-й Лермонтовский,Фрунзенская,3,82.8,4,24,Люберцы,15905549,192096
Люберцы,Не указано,Фрунзенская,3,54.4,5,5,Панки,7200000,132352
Люберцы,Не указано,Фрунзенская,3,66.7,3,3,Панки,7400000,110944
Люберцы,1-й Лермонтовский,Фрунзенская,3,67.5,13,24,Люберцы,15268500,226200
Люберцы,Не указано,Фрунзенская,3,78.4,6,14,Некрасовка,13250000,169005
Люберцы,Не указано,Фрунзенская,3,61.6,5,5,Котельники,7400000,120129
Люберцы,1-й Лермонтовский,Фрунзенская,3,76.2,13,24,Люберцы,16703040,219199
Люберцы,Не указано,Фрунзенская,3,54.0,4,5,Лухмановская,7800000,144444
Люберцы,Не указано,Фрунзенская,3,59.1,1,5,Лухмановская,7500000,126903
Люберцы,1-й Лермонтовский,Фрунзенская,3,63.0,12,24,Люберцы,15561000,247000
Люберцы,Клубный Дом в Люберцах,Фрунзенская,3,105.9,3,22,Жулебино,26500000,250236
Люберцы,Не указано,Фрунзенская,3,62.4,7,9,Лухмановская,7899000,126586
Люберцы,1-й Лермонтовский,Фрунзенская,3,81.0,11,25,Люберцы,17210880,212480
Люберцы,Не указано,Фрунзенская,3,80.8,4,16,Ухтомская,18200000,225247
Люберцы,Дом на Зеленой,Фрунзенская,3,80.6,3,17,Ухтомская,14950000,185483
Люберцы,1-й Лермонтовский,Фрунзенская,3,83.9,18,25,Люберцы,17087074,203659
Люберцы,Не указано,Фрунзенская,3,57.0,9,9,Лухмановская,9600000,168421
Люберцы,Не указано,Фрунзенская,3,56.2,3,9,Ухтомская,9000000,160142
Люберцы,1-й Лермонтовский,Фрунзенская,3,78.7,7,24,Люберцы,15711668,199639
Люберцы,Люберцы 2016,Фрунзенская,3,80.0,1,17,Некрасовка,10500000,131250
Люберцы,Гоголь парк,Фрунзенская,3,70.0,8,26,Лухмановская,17000000,242857
Люберцы,1-й Лермонтовский,Фрунзенская,3,82.9,8,25,Люберцы,16595917,200192
Люберцы,Не указано,Фрунзенская,3,56.0,4,9,Котельники,11500000,205357
Люберцы,Не указано,Фрунзенская,3,59.0,9,9,Котельники,7100000,120338
Люберцы,1-й Лермонтовский,Фрунзенская,3,76.2,23,24,Люберцы,15464942,202951
Люберцы,Не указано,Фрунзенская,3,82.8,3,14,Ухтомская,18900000,228260
Люберцы,Красная Горка,Фрунзенская,3,84.2,10,25,Некрасовка,11300000,134204
Люберцы,1-й Лермонтовский,Фрунзенская,3,76.9,7,24,Люберцы,16597481,215832
Люберцы,Люберецкий,Фрунзенская,3,77.1,25,25,Лухмановская,16950000,219844
Люберцы,Не указано,Фрунзенская,3,64.0,3,4,Люберцы,9000000,140625
Люберцы,1-й Лермонтовский,Фрунзенская,3,81.8,21,25,Люберцы,17479024,213680
